Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::operator=(std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > const&) [339]
[320]    0.0    0.00    0.00       1         std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::end() const [320]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::__normal_iterator(std::vector<Cube, std::allocator<Cube> > const* const&) [285]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::operator=(std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > const&) [339]
[321]    0.0    0.00    0.00       1         std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::begin() const [321]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::__normal_iterator(std::vector<Cube, std::allocator<Cube> > const* const&) [285]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::operator=(std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > const&) [339]
[322]    0.0    0.00    0.00       1         std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::capacity() const [322]
-----------------------------------------------
                0.00    0.00       1/1           Area::LoadAreaStructureTemplate(std::string) [314]
[323]    0.0    0.00    0.00       1         std::allocator<Cube>::allocator() [323]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Cube>::new_allocator() [317]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [325]
[324]    0.0    0.00    0.00       1         std::allocator<std::vector<Cube, std::allocator<Cube> > >::allocator(std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [324]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > > const&) [318]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [328]
[325]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [325]
                0.00    0.00       1/1           std::allocator<std::vector<Cube, std::allocator<Cube> > >::allocator(std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [324]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base() [329]
[326]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_impl::_Vector_impl() [326]
                0.00    0.00       1/2           std::allocator<std::vector<Cube, std::allocator<Cube> > >::allocator() [287]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [328]
[327]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_create_storage(unsigned long) [327]
                0.00    0.00       1/2           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_allocate(unsigned long) [288]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::vector(unsigned long, std::vector<Cube, std::allocator<Cube> > const&, std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [337]
[328]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [328]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [325]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_create_storage(unsigned long) [327]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::vector() [338]
[329]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base() [329]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_impl::_Vector_impl() [326]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [340]
[330]    0.0    0.00    0.00       1         std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [330]
                0.00    0.00      11/11          bool __gnu_cxx::operator!=<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > const&) [237]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::operator*() const [246]
                0.00    0.00      10/40          std::vector<Cube, std::allocator<Cube> >* std::__addressof<std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >&) [197]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::operator++() [244]
                0.00    0.00      10/20          void std::_Construct<std::vector<Cube, std::allocator<Cube> >, std::vector<Cube, std::allocator<Cube> > const&>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > const&) [232]
-----------------------------------------------
                0.00    0.00       1/1           void std::uninitialized_fill_n<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [341]
[331]    0.0    0.00    0.00       1         void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [331]
                0.00    0.00      10/40          std::vector<Cube, std::allocator<Cube> >* std::__addressof<std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >&) [197]
                0.00    0.00      10/20          void std::_Construct<std::vector<Cube, std::allocator<Cube> >, std::vector<Cube, std::allocator<Cube> > const&>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > const&) [232]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_default_n<Cube*, unsigned long>(Cube*, unsigned long) [344]
[332]    0.0    0.00    0.00       1         void std::__uninitialized_default_n_1<false>::__uninit_default_n<Cube*, unsigned long>(Cube*, unsigned long) [332]
                0.00    0.00      10/10          _ZSt10_ConstructI4CubeIEEvPT_DpOT0_ [264]
                0.00    0.00      10/420         Cube* std::__addressof<Cube>(Cube&) [165]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >::vector(unsigned long, std::allocator<Cube> const&) [334]
[333]    0.0    0.00    0.00       1         std::vector<Cube, std::allocator<Cube> >::_M_default_initialize(unsigned long) [333]
                0.00    0.00       1/42          std::_Vector_base<Cube, std::allocator<Cube> >::_M_get_Tp_allocator() [193]
                0.00    0.00       1/1           void std::__uninitialized_default_n_a<Cube*, unsigned long, Cube>(Cube*, unsigned long, std::allocator<Cube>&) [345]
-----------------------------------------------
                0.00    0.00       1/1           Area::LoadAreaStructureTemplate(std::string) [314]
[334]    0.0    0.00    0.00       1         std::vector<Cube, std::allocator<Cube> >::vector(unsigned long, std::allocator<Cube> const&) [334]
                0.00    0.00       1/21          std::_Vector_base<Cube, std::allocator<Cube> >::_Vector_base(unsigned long, std::allocator<Cube> const&) [209]
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >::_M_default_initialize(unsigned long) [333]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::vector(unsigned long, std::vector<Cube, std::allocator<Cube> > const&, std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [337]
[335]    0.0    0.00    0.00       1         std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_fill_initialize(unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [335]
                0.00    0.00       1/7           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_get_Tp_allocator() [272]
                0.00    0.00       1/1           void std::__uninitialized_fill_n_a<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> >, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&, std::allocator<std::vector<Cube, std::allocator<Cube> > >&) [343]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::operator=(std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > const&) [339]
[336]    0.0    0.00    0.00       1         std::vector<Cube, std::allocator<Cube> >* std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >) [336]
                0.00    0.00       1/2           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_allocate(unsigned long) [288]
                0.00    0.00       1/7           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_get_Tp_allocator() [272]
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > >(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*, std::allocator<std::vector<Cube, std::allocator<Cube> > >&) [342]
-----------------------------------------------
                0.00    0.00       1/1           Area::LoadAreaStructureTemplate(std::string) [314]
[337]    0.0    0.00    0.00       1         std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::vector(unsigned long, std::vector<Cube, std::allocator<Cube> > const&, std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [337]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Cube, std::allocator<Cube> > > const&) [328]
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_fill_initialize(unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [335]
-----------------------------------------------
                0.00    0.00       1/1           Area::Area() [315]
[338]    0.0    0.00    0.00       1         std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::vector() [338]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base() [329]
-----------------------------------------------
                0.00    0.00       1/1           Area::LoadAreaStructureTemplate(std::string) [314]
[339]    0.0    0.00    0.00       1         std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::operator=(std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > const&) [339]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_S_propagate_on_copy_assign() [319]
                0.00    0.00       1/1872        std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::size() const [99]
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::capacity() const [322]
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::end() const [320]
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::begin() const [321]
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >* std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >) [336]
                0.00    0.00       1/7           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_get_Tp_allocator() [272]
                0.00    0.00       1/5           void std::_Destroy<std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> >*, std::allocator<std::vector<Cube, std::allocator<Cube> > >&) [275]
                0.00    0.00       1/3           std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_deallocate(std::vector<Cube, std::allocator<Cube> >*, unsigned long) [278]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > >(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*, std::allocator<std::vector<Cube, std::allocator<Cube> > >&) [342]
[340]    0.0    0.00    0.00       1         std::vector<Cube, std::allocator<Cube> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [340]
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [330]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_fill_n_a<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> >, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&, std::allocator<std::vector<Cube, std::allocator<Cube> > >&) [343]
[341]    0.0    0.00    0.00       1         void std::uninitialized_fill_n<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [341]
                0.00    0.00       1/1           void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [331]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >* std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >) [336]
[342]    0.0    0.00    0.00       1         std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > >(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*, std::allocator<std::vector<Cube, std::allocator<Cube> > >&) [342]
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*) [340]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_fill_initialize(unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [335]
[343]    0.0    0.00    0.00       1         void std::__uninitialized_fill_n_a<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> >, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&, std::allocator<std::vector<Cube, std::allocator<Cube> > >&) [343]
                0.00    0.00       1/1           void std::uninitialized_fill_n<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&) [341]
-----------------------------------------------
                0.00    0.00       1/1           void std::__uninitialized_default_n_a<Cube*, unsigned long, Cube>(Cube*, unsigned long, std::allocator<Cube>&) [345]
[344]    0.0    0.00    0.00       1         void std::__uninitialized_default_n<Cube*, unsigned long>(Cube*, unsigned long) [344]
                0.00    0.00       1/1           void std::__uninitialized_default_n_1<false>::__uninit_default_n<Cube*, unsigned long>(Cube*, unsigned long) [332]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Cube, std::allocator<Cube> >::_M_default_initialize(unsigned long) [333]
[345]    0.0    0.00    0.00       1         void std::__uninitialized_default_n_a<Cube*, unsigned long, Cube>(Cube*, unsigned long, std::allocator<Cube>&) [345]
                0.00    0.00       1/1           void std::__uninitialized_default_n<Cube*, unsigned long>(Cube*, unsigned long) [344]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

